DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-113257;0002;20/03/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00673-20;MEDUUS249388;HOUSTON;Estados Unidos;Chile;116875;KG;116875;KILOGRAMO;0;No disponible;97688.75;0.84;104060.88;0.89;6330;116875;116.875;118290;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308
118-144314;0001;05/05/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00852-20;AYU0407009;HOUSTON;Estados Unidos;Estados Unidos;280500;KG;280500;KILOGRAMO;0;No disponible;241320;0.86;260865;0.93;14400;280500;280.5;284720;UNITCARGO CONTAINER LINE. INCC/O GLOBAL PLASTICS L;S/M;POLIETILENO DE ALTA DENSIDAD. S/M. S/M LOT: 14503-14051-12111-14055-14056 PARA USO INDUSTRIAL HIGH DENSITY POLYETHYLENE PE100N;POLIETILENO DE ALTA DENSIDAD. S/M. S/M LOT: 14503-14051-12111-14055-14056 PARA USO INDUSTRIAL HIGH DENSITY POLYETHYLENE PE100N
118-147208;0001;07/05/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00960-20;AYU0412976;HOUSTON;Estados Unidos;Estados Unidos;233500;KG;233500;KILOGRAMO;0;No disponible;202820;0.87;217155;0.93;12000;233500;233.5;236260;UNITCARGO CONTAINER LINE. INCC/OGLOBAL PLASTICS LL;S/M;POLIETILENO DE ALTA DENSIDAD. S/M. S/M LOT: 14364-2/14363-2/14362/14048/12111 PARA USO INDUSTRIAL HIGH DENSITY POLYETHYLENE PE100N;POLIETILENO DE ALTA DENSIDAD. S/M. S/M LOT: 14364-2/14363-2/14362/14048/12111 PARA USO INDUSTRIAL HIGH DENSITY POLYETHYLENE PE100N
118-232173;0001;04/08/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01700-20;MEDUUB793823;HOUSTON;Estados Unidos;Chile;93500;KG;93500;KILOGRAMO;3740;BUL;78895;0.84;83246.7;0.89;4320;93500;93.5;95040;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308 DESPACHO PARCIAL DE FACTURA Y BL;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308 DESPACHO PARCIAL DE FACTURA Y BL
118-237483;0001;06/08/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01661-20;MEDUUB793823;HOUSTON;Estados Unidos;Chile;23375;KG;23375;KILOGRAMO;935;BUL;19723.75;0.84;20811.68;0.89;1080;23375;23.375;23740;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308 DESPACHO PARCIAL DE FACTURA;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308 DESPACHO PARCIAL DE FACTURA
118-240535;0001;10/08/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01700-20;MEDUUB786488;HOUSTON;Estados Unidos;Chile;116875;KG;116875;KILOGRAMO;4675;BUL;98618.75;0.84;104058.37;0.89;5400;116875;116.875;118240;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308 DESPACHO PARCIAL DE FACTURA;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308 DESPACHO PARCIAL DE FACTURA
118-240535;0002;10/08/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01700-20;MEDUUB786462;HOUSTON;Estados Unidos;Chile;46750;KG;46750;KILOGRAMO;1870;BUL;39447.5;0.84;41623.35;0.89;2160;46750;46.75;47440;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308 DESPACHO PARCIAL DE FACTURA;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308 DESPACHO PARCIAL DE FACTURA
118-249306;0001;16/08/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01758-20;MEDUUB734843;HOUSTON;Estados Unidos;Chile;70125;KG;70125;KILOGRAMO;2805;BUL;54262.5;0.77;57524.41;0.82;3240;70125;70.125;71170;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON 8005M-3 SACOS DE 25 KG. CADA UNO P/N: T30248;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON 8005M-3 SACOS DE 25 KG. CADA UNO P/N: T30248
118-249312;0001;16/08/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01758-20;MEDUUB744826;HOUSTON;Estados Unidos;Chile;116875;KG;116875;KILOGRAMO;4675;BUL;98618.75;0.84;104058.38;0.89;5400;116875;116.875;118420;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308
118-249312;0002;16/08/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01758-20;MEDUUB734835;HOUSTON;Estados Unidos;Chile;116875;KG;116875;KILOGRAMO;4675;BUL;98618.75;0.84;104058.38;0.89;5400;116875;116.875;118600;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308
118-250048;0001;17/08/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01758-20;MEDUUB735311;HOUSTON;Estados Unidos;Chile;116875;KG;116875;KILOGRAMO;4675;BUL;94878.75;0.81;100316.96;0.86;5400;116875;116.875;118540;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L5008 SACOS DE 25 KG CADA UNO P/N:T30309;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L5008 SACOS DE 25 KG CADA UNO P/N:T30309
118-307187;0001;24/09/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02057-20;MEDUJD152313;No disponible;Arabia Saudi;Estados Unidos;49.5;TM;49500;KILOGRAMO;19.8;BUL;45570.19;920.61;48528.48;980.37;2939.8;49500;49.5;50090;SABIC AMERICAS INC.;SABIC;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. BOLSAS DE 25 KG. EN PALETAS POLIETILENO DE ALTA DENSIDAD P/N: HDPE P6006N 148;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. BOLSAS DE 25 KG. EN PALETAS POLIETILENO DE ALTA DENSIDAD P/N: HDPE P6006N 148
118-319698;0001;02/10/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02187-20;MEDUJD153709;No disponible;Arabia Saudi;Estados Unidos;198;TM;198000;KILOGRAMO;79.2;BUL;182280.78;920.61;194113.93;980.37;11759.22;198000;198;199500;SABIC AMERICAS INC.;SABIC;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148
118-334321;0001;14/10/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02238-20;MAEUR02814127;JEDDAH;Arabia Saudi;Estados Unidos;144;TM;144000;KILOGRAMO;57.6;BUL;153560.16;1066.39;158460.35;1100.42;4839.84;144000;144;146880;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;SABIC;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. BOLSAS DE 25 KG. EN PALETAS POLIETILENO DE ALTA DENSIDAD P/N: HDPE P6006N 148;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. BOLSAS DE 25 KG. EN PALETAS POLIETILENO DE ALTA DENSIDAD P/N: HDPE P6006N 148
118-348504;0001;21/10/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02339-20;MEDUJD159771;No disponible;Arabia Saudi;Estados Unidos;99;TM;99000;KILOGRAMO;39.6;BUL;103020.39;1040.61;108941.49;1100.42;5879.61;99000;99;100420;SABIC AMERICAS INC.;SABIC;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148
118-388432;0001;17/11/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02450-20;MEDUJD163104;No disponible;Arabia Saudi;Perú;297000;KG;297000;KILOGRAMO;118.8;BUL;298663.2;1.01;316422.54;1.07;17638.83;297000;297;300480;SABIC AMERICAS INC.;SABIC;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, BOLSAS DE 25 KG. EN PALETAS POLIETILENO DE ALTA DENSIDAD P/N: HDPE P6006N;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, BOLSAS DE 25 KG. EN PALETAS POLIETILENO DE ALTA DENSIDAD P/N: HDPE P6006N
118-430794;0001;15/12/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02781-20;MEDUA8078563;HOUSTON;Estados Unidos;Estados Unidos;365.75;TM;365750;KILOGRAMO;146.3;BUL;347755.1;950.8;387842.71;1060.4;39939.9;365750;365.75;370660;SABIC AMERICAS. INC;SABIC;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148
118-430811;0001;15/12/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02781-20;MEDUA8137468;HOUSTON;Estados Unidos;Estados Unidos;13.72;TM;13725;KILOGRAMO;5.49;BUL;12446.51;907.18;14558.5;1061.12;2101.98;13725;13.725;13980;SABIC AMERICAS. INC;SABIC;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148
118-434619;0001;16/12/2020;2020;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02737-20;MAEUR03030741;JEDDAH;Arabia Saudi;Estados Unidos;288;TM;288000;KILOGRAMO;115.2;BUL;308779.2;1072.15;316920.7;1100.42;8020.8;288000;288;293480;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;SABIC;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148;POLIETILENO DE ALTA DENSIDAD.SABIC.S/M. POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25KG P/N: HDPE P6006N 148
118-051746;0001;09/02/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00260-21;MEDUA8867999;HOUSTON;Estados Unidos;No Declarado;125;KG;70125;KILOGRAMO;0;No disponible;73711.88;589.7;76816.14;614.53;3075;70125;70.125;2789;DISTRIBUIDORA PORTLAND S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. P/N: T30308 POLIET AD ALATHON L4904 SACOS DE 25 KG. CADA UNO 0;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. P/N: T30308 POLIET AD ALATHON L4904 SACOS DE 25 KG. CADA UNO 0
118-053253;0001;10/02/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;TRABAJOS MARITIMOS S.A.;00299-21;HLCUBSC2012ARTT3;HOUSTON;Estados Unidos;No Declarado;183875;KG;183875;KILOGRAMO;0;No disponible;175600.62;0.95;183267.52;1;7600;183875;183.875;187425;UNITCARGO CONTAINER LINE, INC. ON;No disponible;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901.20 HIGH DENSITY POLYETHLENE PE 100 OG SACOS DE 25 KG. CADA UNO 0;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901.20 HIGH DENSITY POLYETHLENE PE 100 OG SACOS DE 25 KG. CADA UNO 0
118-054286;0001;11/02/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00283-21;MAEUR03235421;JEDDAH;Arabia Saudi;Estados Unidos;198000;KG;198000;KILOGRAMO;0;No disponible;237600;1.2;253536.56;1.28;15840;198000;198;202330;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;SABIC;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, BOLSAS DE 25 KG. EN PALETAS POLIETILENO DE ALTA DENSIDAD P/N: HDPE P6006N;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, BOLSAS DE 25 KG. EN PALETAS POLIETILENO DE ALTA DENSIDAD P/N: HDPE P6006N
118-057847;0001;12/02/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00340-21;MEDUUZ026409;HOUSATONIC;Estados Unidos;Chile;116875;KG;116875;KILOGRAMO;0;No disponible;122853.12;1.05;128026.88;1.1;5125;116875;116.875;118320;EQUISTAR CHEMICALS, LP;ALATHON;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 SACOS DE 25 KG. CADA UNO P/N: T30308;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 SACOS DE 25 KG. CADA UNO P/N: T30308
118-063629;0001;16/02/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00324-21;MEDUUZ020626;HOUSATONIC;Estados Unidos;Chile;116875;KG;116875;KILOGRAMO;0;No disponible;122853.12;1.05;128026.88;1.1;5125;116875;116.875;118190;DISTRIBUIDORA PORTLAND S A;ALATHON;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 SACOS DE 25 KG. CADA UNO P/N: T30308;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 SACOS DE 25 KG. CADA UNO P/N: T30308
118-107476;0001;19/03/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00615-21;MEDUUZ301968;HOUSTON;Estados Unidos;Chile;116875;KG;116875;KILOGRAMO;0;No disponible;144475;1.24;149657;1.28;5125;116875;116.875;118400;DISTRIBUIDORA PORTLAND S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904LS SACOS DE 25 KG. CADA UNO P/N: TP30843;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904LS SACOS DE 25 KG. CADA UNO P/N: TP30843
118-112504;0001;23/03/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00640-21;MEDUUZ532208;HOUSTON;Estados Unidos;Chile;46750;KG;46750;KILOGRAMO;0;No disponible;57790;1.24;59862.8;1.28;2050;46750;46.75;47260;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308
118-112504;0002;23/03/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00640-21;MEDUUZ548030;HOUSTON;Estados Unidos;Chile;46750;KG;46750;KILOGRAMO;0;No disponible;57790;1.24;59862.8;1.28;2050;46750;46.75;47190;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308
118-113432;0001;24/03/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00640-21;MEDUUZ478733;HOUSTON;Estados Unidos;Chile;46750;KG;46750;KILOGRAMO;0;No disponible;57790;1.24;59862.8;1.28;2050;46750;46.75;47200;DISTRIBUIDORA PORTLAND S.A.;ALATHON;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308
118-149290;0001;20/04/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00886-21;MEDUUZ817831;HOUSTON;Estados Unidos;Chile;46750;KG;46750;KILOGRAMO;0;No disponible;63215.75;1.35;65708.77;1.41;2468;46750;46.75;47420;DISTRIBUIDORA PORTLAND S. A.;No disponible;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308
118-149294;0001;20/04/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;00927-21;MAEU911856476;No disponible;Arabia Saudi;Bélgica;198;TM;198000;KILOGRAMO;0;No disponible;269495.6;1361.09;283960;1434.14;11633;198000;198;203280;SAUDI ETHYLENE  POLYETHYLENE CO;MANUCHAR;POLIETILENO DE ALTA DENSIDAD,MANUCHAR,S/M, GRADO: CRP 100 MFI 0,25 POLIETILENO DE ALTA DENSIDAD PEAD TUBOS COLOR NEGRO;POLIETILENO DE ALTA DENSIDAD,MANUCHAR,S/M, GRADO: CRP 100 MFI 0,25 POLIETILENO DE ALTA DENSIDAD PEAD TUBOS COLOR NEGRO
118-164060;0001;28/04/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00986-21;MEDUUZ817831;HOUSTON;Estados Unidos;Chile;70125;KG;70125;KILOGRAMO;0;No disponible;94823.63;1.35;98563.16;1.41;3702;70125;70.125;70840;DISTRIBUIDORA PORTLAND S. A.;ALATHON;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308;POLIETILENO DE ALTA DENSIDAD.ALATHON.S/M. POLIET AD ALATHON L4904 POLIETILENO DE ALTA DENSIDAD P/N: T30308
118-203215;0001;25/05/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01153-21;COSU6297339370;MANZANILLO;Corea del Sur;Francia;204750;KG;204750;KILOGRAMO;0;No disponible;303457.5;1.48;362545.58;1.77;58950;204750;204.75;207140;SNETOR CHIMIE;SNETOR CHIMIE;POLIETILENO DE ALTA DENSIDAD,SNETOR CHIMIE,S/M, POLYETHYLENE HAUTE DENSITE PE 100 NATURAL SK 6100 POLIETILENO DE ALTA DENSIDAD P/N: SK6100;POLIETILENO DE ALTA DENSIDAD,SNETOR CHIMIE,S/M, POLYETHYLENE HAUTE DENSITE PE 100 NATURAL SK 6100 POLIETILENO DE ALTA DENSIDAD P/N: SK6100
118-207775;0001;27/05/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01225-21;HLCUSEL2104ASAT9;KRZZA;Corea del Sur;Estados Unidos;110;TM;110000;KILOGRAMO;0;No disponible;160100;1455.45;193673.76;1760.67;33500;110000;110;111830;HANWHA TOTAL PETROCHEMICAL CO..LTD;HANWHA INTERNATIONAL LLC;POLIETILENO DE ALTA DENSIDAD.HANWHA INTERNATIONAL LLC.S/M. HIGH DENSITY POLYETHYLENE XS10N (PE 100 NATURAL) POLIETILENO DE ALTA DENSIDAD P/N: XS10N HDPE PE100 NATURAL XS10N;POLIETILENO DE ALTA DENSIDAD.HANWHA INTERNATIONAL LLC.S/M. HIGH DENSITY POLYETHYLENE XS10N (PE 100 NATURAL) POLIETILENO DE ALTA DENSIDAD P/N: XS10N HDPE PE100 NATURAL XS10N
118-237258;0001;19/06/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01409-21;MAEUS03334566;BALBOA;Arabia Saudi;Estados Unidos;49.5;TM;49500;KILOGRAMO;0;No disponible;77735;1570.4;81931.12;1655.17;4165;49500;49.5;50688;SABIC AMERICAS INC;SABIC;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, HDPE SABIC P6006N POLIETILENO DE ALTA DENSIDAD P/N: P6006N BAGS;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, HDPE SABIC P6006N POLIETILENO DE ALTA DENSIDAD P/N: P6006N BAGS
118-262493;0001;07/07/2021;2021;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01570-21;ITCXPR2106052;KRZZA;Corea del Sur;Corea del Sur;110;TM;110000;KILOGRAMO;0;No disponible;185490;1686.27;193600;1760;8000;110000;110;110330;POSCO INTERNATIONAL CORP;POSCO INTERNATIONAL CORPO;POLIETILENO DE ALTA DENSIDAD,POSCO INTERNATIONAL CORPORATIO,S/M, POLIETILENO DE ALTA DENSIDAD SACOS DE 25 KG. CADA UNO P/N: HDPE PE100-P600;POLIETILENO DE ALTA DENSIDAD,POSCO INTERNATIONAL CORPORATIO,S/M, POLIETILENO DE ALTA DENSIDAD SACOS DE 25 KG. CADA UNO P/N: HDPE PE100-P600
